date,port_ret,port_ret_net,nav,value
20260511,0.015701882213389518,0.015201882213389518,1.2162564848970003,12162564.848970003
20260512,0.00946424866214417,0.00896424866214417,1.2271593104645624,12271593.104645625
20260513,0.0005768069783936957,0.00007680697839369571,1.2272535648632068,12272535.648632068
20260514,0.0004961730146737064,-3.8269853262936065e-6,1.2272488681818223,12272488.681818223
20260515,-0.003403554963026012,-0.003903554963026012,1.2224582347715631,12224582.347715631
20260518,0.003633540714842276,0.003133540714842276,1.226288857422414,12262888.57422414
20260519,-0.000055586073787738946,-0.000555586073787739,1.2256075484107891,12256075.484107891
20260520,0.007150228402549174,0.006650228402549174,1.2337581185396091,12337581.185396092
20260521,0.004349879120855327,0.0038498791208553267,1.2385079381603608,12385079.381603608
20260522,0.0016204022098950555,0.0011204022098950555,1.239895565191248,12398955.65191248
20260525,-0.006420180572750489,-0.006920180572750489,1.2313152639887721,12313152.63988772
20260526,-0.014641269996195827,-0.015141269996195828,1.212671587126281,12126715.87126281
20260527,-0.010742483562886507,-0.011242483562886508,1.1990381467408342,11990381.467408342
20260528,0.006486852176475266,0.005986852176475266,1.2062166108793264,12062166.108793264
20260529,0.014349498898163693,0.013849498898163693,1.2229221065026463,12229221.065026464
20260601,0.006116145300291254,0.005616145300291253,1.2297902147437034,12297902.147437034
20260602,-0.012725277889199072,-0.013225277889199073,1.2135258974083003,12135258.974083003
20260603,-0.01771568710203909,-0.01821568710203909,1.1914206893708894,11914206.893708894
20260604,-0.000496931335371087,-0.000996931335371087,1.1902329247520462,11902329.247520462
20260605,-0.04172271659063367,-0.04222271659063367,1.1399780572933995,11399780.572933994
20260608,0.018470522101878918,0.017970522101878918,1.1604640581676475,11604640.581676476
20260609,-0.02275624576240285,-0.02325624576240285,1.1334760208324655,11334760.208324654
20260610,-0.017841910842200204,-0.018341910842200205,1.1126859047165845,11126859.047165845
20260611,0.006050359127116933,0.005550359127116933,1.1188617110834425,11188617.110834425
20260612,0.018839857423551033,0.018339857423551032,1.1393814753413831,11393814.753413832
20260615,0.008855443904454951,0.00835544390445495,1.148901513344373,11489015.13344373
20260616,-0.0013250592567242258,-0.0018250592567242258,1.1468047000023793,11468047.000023793
20260617,-0.008265555322602513,-0.008765555322602514,1.136752319960288,11367523.19960288
20260618,0.006005009079981227,0.0055050090799812264,1.1430101518033593,11430101.518033594
20260622,-0.011465873566311503,-0.011965873566311503,1.1293330368418697,11293330.368418697
20260623,-0.004934696352786039,-0.005434696352786039,1.1231954547054643,11231954.547054643
20260624,0.005978241470210565,0.005478241470210565,1.129348590624584,11293485.906245839
20260625,-0.00831324757491625,-0.00881324757491625,1.1193953618970267,11193953.618970267
20260626,0.0076382625817206454,0.007138262581720645,1.127385899923008,11273858.99923008
